x,y,objectid,globalid,fireoccurid,cn,revdate,firename,complexname,fireyear,uniqfireid,sofirenum,localfirenum,securityid,discoverydatetime,sizeclass,totalacres,statcause,comments,datasource,fireoutdatetime,owneragency,unitidowner,protectionagency,unitidprotect,latdd83,longdd83,firetypecategory,pointtype,perimexists,firerptqc,dbsourceid,dbsourcedate,accuracy,shape
-106.17194444,39.84333333,231055548,{E07BD99C-38C4-4C42-AABF-EF46B549900A},,,2023/03/29 11:10:56+00,Flattop Mountain,,2004,2004-COWRF-000 ,021, ,0215,2004/08/04 00:00:01+00,A,0.1,Lightning, ,24,2004/08/05 09:55:01+00,USFS,COWRF,USFS,COWRF,39.84333,-106.17194,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.53166667,39.935,231055549,{7CE49D56-186F-404A-8C9B-A60582FDC8A7},,,2023/03/29 11:10:56+00,White Creek,,1994,1994-COWRF-000 ,027, ,0215,1994/07/14 00:00:01+00,A,0.1,Lightning, ,24,1994/07/20 19:00:01+00,USFS,COWRF,USFS,COWRF,39.935,-107.53167,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-108.06666667,39.33833333,231055550,{E3ECFB3E-A2B5-4D66-9866-FCCD7C44F1C7},,,2023/03/29 11:10:56+00, ,,1992,1992-COWRF-000 ,027, ,0215,1992/08/21 00:00:01+00,B,1,Lightning, ,24,1992/08/22 21:00:01+00,USFS,COWRF,USFS,COWRF,39.33833,-108.06667,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.092884387,39.531870677,231055551,{48F94170-E517-419E-BB47-E52FE17DEC5C},87DE1452-CC4A-49F1-B588-3425A2529774,,2023/03/29 11:10:56+00,Peak 2,,2017,2017-COWRF-000236,019,236,0215,2017/07/05 11:19:01+00,C,85,,The lat/long needs to be updated in Firestat,24,,USFS,COWRF,USFS,COWRF,39.53174,-106.0924,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.36666667,39.61666667,231055552,{20FDF5B6-3F7E-48DE-A22A-0398B82782D2},,,2023/03/29 11:10:59+00, ,,1991,1991-COWRF-000 ,020, ,0215,1991/10/08 00:00:01+00,A,0.1,Undetermined, ,24,1991/10/09 10:00:01+00,USFS,COWRF,USFS,COWRF,39.61667,-106.36667,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.28833333,39.37166667,231055553,{043ACE70-7E43-4395-9787-823A5D36D725},,,2023/03/29 11:10:56+00, ,,1987,1987-COWRF-000 ,003, ,0215,1987/05/07 00:00:01+00,D,120,Debris/Open Burning, ,24,1987/05/08 00:00:01+00,USFS,COWRF,USFS,COWRF,39.37167,-107.28833,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.51638889,39.3925,231055554,{79D21772-DE39-4329-8CAA-5BBECBB2CE9E},"85AB9EF3-5284-4AB9-BA97-D61E8C330DC4
",,2023/03/29 11:10:56+00,Jackson Gulch South,,2015,2015-COWRF-000215,008,215,0215,2015/07/05 00:00:01+00,A,0.1,Lightning, ,24,2015/07/12 18:00:01+00,USFS,COWRF,USFS,COWRF,39.3925,-107.51639,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.399210423,39.677726313,231055555,{EAEB9F1C-C21C-4DD7-8F2F-A829CED0FB46},006A6D22-AA87-4F02-90D7-6A9719663A07,,2024/03/27 14:21:08+00,Sons fire,,2023,2023-COWRF-230038,,230038,215,2023/04/06 19:25:00+00,A,0.1,3,34,02,2023/04/28 16:00:00+00,USFS,COWRF,USFS,COWRF,39.70489,-106.434,WF,FI,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.418810442,39.800386327,231055556,{CFF24253-516D-4550-B7A1-E57B8EF78DD9},39FC2FA8-489B-45EF-AB4C-32F0C82FED7D,,2024/03/27 14:21:08+00,Eagles Nest,,2021,2021-COWRF-210407,,210407,0215,2021/09/18 21:13:01+00,B,6,Undetermined,,24,2021/11/16 18:45:01+00,USFS,COWRF,USFS,COWRF,39.71896,-106.4889,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.191010396,39.844646349,231055557,{901379E0-1BDA-44D8-A86E-471D56E739B4},F2C1C2B1-1E7E-467D-8201-5F4BBA2C0A31,,2024/03/27 14:21:08+00,Williams,,2021,2021-COWRF-210348,,210348,0215,2021/08/14 19:20:29+00,B,1,Lightning,,24,2021/08/24 19:30:01+00,USFS,COWRF,USFS,COWRF,39.84463,-106.1914,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.795,39.78972222,231055558,{9145ED9E-1BBE-4EF0-AF57-170C8A1602C2},,,2023/03/29 11:10:59+00,Red Elephant,,2003,2003-COWRF-000 ,014, ,0215,2003/07/19 00:00:01+00,A,0.1,Lightning, ,24,2003/07/19 17:31:01+00,USFS,COWRF,USFS,COWRF,39.78972,-107.795,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.22,39.715,231055559,{284FCABD-0732-4330-8AF6-4E455CFEDEF0},,,2023/03/29 11:10:56+00,Deep Creek,,1997,1997-COWRF-000 ,012, ,0215,1997/07/25 00:00:01+00,A,0.1,Lightning, ,24,1997/07/26 12:15:01+00,USFS,COWRF,USFS,COWRF,39.715,-107.22,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.20083333,39.63138889,231055560,{E5DAFE46-01BC-4477-83CD-AAF315823622},,,2023/03/29 11:10:56+00,Gore Creek,,2002,2002-COWRF-000 ,045, ,0215,2002/08/28 00:00:01+00,B,0.5,Lightning, ,24,2002/09/08 17:45:01+00,USFS,COWRF,USFS,COWRF,39.63139,-106.20083,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.4075,39.54555556,231055561,{8EFDA449-802D-4F77-B1B5-F3B5F18EFC29},,,2023/03/29 11:10:56+00,Tigiwon,,1995,1995-COWRF-000 ,002, ,0215,1995/06/24 00:00:01+00,A,0.1,Railroad, ,24,1995/06/24 15:01:01+00,USFS,COWRF,USFS,COWRF,39.54556,-106.4075,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.33333333,39.585,231055562,{C2E24088-B03D-49EA-904A-662DA033AB5F},,,2023/03/29 11:10:56+00, ,,1993,1993-COWRF-000 ,004, ,0215,1993/06/26 00:00:01+00,A,0.1,Smoking, ,24,1993/06/27 17:00:01+00,USFS,COWRF,USFS,COWRF,39.585,-106.33333,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.365860609,39.431939211,231055563,{DD140C9F-5D05-46FB-9BBA-14CCA58377CA},25A6BCEB-C927-4697-8EBF-87E81F815C97,,2024/03/27 14:21:08+00,Three Mile,,2023,2023-COWRF-230314,,230314,215,2023/08/19 19:05:00+00,A,0.1,1,111,02,2023/08/20 18:51:00+00,USFS,COWRF,USFS,COWRF,39.42898,-107.37052,WF,FI,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.049042513,39.409147395,231055564,{2E067125-9704-4A55-B6AB-B7AF6F55A1B7},,,2023/03/29 11:10:56+00, ,,1959,1959-COWRF-000,0,,0215,,A,,Camping,,24,,USFS,COWRF,USFS,COWRF,39.40915,-106.04904,WF,General,N,NA,0215,2024/09/24 04:01:16+00,24000,
-105.988127308,39.491973316,231055565,{E6EEEC8B-8F95-465A-A217-3B48FABD15B0},23481C7E-EFAE-4F98-9F50-A6F7B34AEE25,,2024/03/27 14:21:08+00,Lincoln Park,,2023,2023-COWRF-230117,,230117,215,2023/07/05 19:19:54+00,A,0.1,3,3960,02,2023/07/05 20:00:00+00,USFS,COWRF,USFS,COWRF,39.49197,-105.98812,WF,FI,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.5,39.73333333,231055566,{17F9B4DF-4678-44AB-8CD4-93474BF31A6C},,,2023/03/29 11:10:56+00, ,,1991,1991-COWRF-000 ,017, ,0215,1991/09/05 00:00:01+00,A,0.1,Camping, ,24,1991/09/05 16:00:01+00,USFS,COWRF,USFS,COWRF,39.73333,-106.5,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.28333333,39.81666667,231055567,{9A8869E7-C949-4A13-B5CC-0993E044DCEA},,,2023/03/29 11:10:56+00,Triangle Mountain,,2002,2002-COWRF-000 ,035, ,0215,2002/08/01 00:00:01+00,A,0.2,Undetermined, ,24,2002/08/07 14:58:01+00,USFS,COWRF,USFS,COWRF,39.81667,-107.28333,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.51972222,39.84861111,231055568,{4D963F8A-7393-42B4-9925-A3C8EDEB2EAF},,,2023/03/29 11:10:59+00,Elk Creek,,2007,2007-COWRF-000484,025,484,0215,2007/08/24 00:00:01+00,A,0.01,Lightning, ,24,2007/08/25 20:30:01+00,USFS,COWRF,USFS,COWRF,39.84861,-107.51972,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.399710448,39.892196341,231055569,{62C5FBE8-A5DC-4B76-BAE3-FBE2B1BB31B4},CCBE8BE3-C42A-477D-BAEF-DA67BC67AAFE,,2024/03/27 14:21:08+00,Deep Creek,,2020,2020-COWRF-000493,,493,0215,2020/10/07 16:40:01+00,C,89,Undetermined,,24,2021/03/10 08:00:01+00,USFS,COWRF,USFS,COWRF,39.8922,-106.39971,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.5,39.87166667,231055570,{1888F9D5-6514-4109-9D9C-BED6C5DB957E},,,2023/03/29 11:10:59+00,Cave-Blanco,,1995,1995-COWRF-000 ,018, ,0215,1995/09/14 00:00:01+00,B,0.3,Lightning, ,24,1995/10/20 19:01:01+00,USFS,COWRF,USFS,COWRF,39.87167,-107.5,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.37138889,39.60222222,231055571,{170A6130-81B1-40C5-BB5F-74B8191A2844},,,2023/03/29 11:10:56+00,Sun Down,,2002,2002-COWRF-000 ,033, ,0215,2002/08/11 00:00:01+00,B,0.3,Lightning, ,24,2002/08/14 15:09:01+00,USFS,COWRF,USFS,COWRF,39.60222,-106.37139,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.6,39.77638889,231055572,{4B547F73-8A9C-4624-8A0C-D2A10C54F71C},,,2023/03/29 11:10:59+00,Do Do Springs,,2011,2011-COWRF-000431,026,431,0215,2011/09/23 00:00:01+00,A,0.25,Lightning, ,24,2011/10/04 12:15:01+00,USFS,COWRF,USFS,COWRF,39.77639,-106.6,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.74277778,39.46805556,231055573,{9B0FE2FC-8AA6-4D90-AF67-8BDD539A91CF},,,2023/03/29 11:10:56+00,Mac,,2006,2006-COWRF-000538,024,538,0215,2006/08/13 00:00:01+00,A,0.1,Camping, ,24,2006/08/13 17:32:01+00,USFS,COWRF,USFS,COWRF,39.46806,-106.74278,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.220341853,39.218697002,231055574,{15C1785A-9159-469E-8F2C-70B12E060B33},,,2023/03/29 11:10:56+00,HOT SPRINGS,,1940,1940-COWRF-000,0,,0215,,C,,Railroad,,24,,USFS,COWRF,USFS,COWRF,39.2187,-107.22034,WF,General,N,NA,0215,2024/09/24 04:01:16+00,24000,
-107.662110731,39.903736252,231055575,{F5FA1BA1-0F0C-407F-BF08-4F4014B8ADA2},10D3528F-2520-4CC5-ADDF-111128C75279,,2024/03/27 14:21:08+00,Cabin,,2021,2021-COWRF-210401,,210401,0215,2021/09/14 20:11:01+00,B,5.6,Lightning,,24,2021/10/05 18:00:01+00,USFS,COWRF,USFS,COWRF,39.91901,-107.6712,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.63833333,39.26666667,231055576,{D107DA55-FC25-4E11-81D8-366B5BB1B367},,,2023/03/29 11:10:56+00, ,,1988,1988-COWRF-000 ,016, ,0215,1988/07/28 00:00:01+00,A,0.2,Lightning, ,24,1988/07/29 18:00:01+00,USFS,COWRF,USFS,COWRF,39.26667,-106.63833,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.20138889,39.82055556,231055577,{AF8D71DB-302C-4E68-97AA-AA8727E5BFC0},95C04C6D-7606-411E-98B9-C89974A9CCE2,,2023/03/29 11:10:56+00,Dry Sweetwater,,2016,2016-COWRF-000700,041,700,0215,2016/11/20 00:00:01+00,B,1.5,Camping, ,24,2016/12/31 12:30:01+00,USFS,COWRF,USFS,COWRF,39.82056,-107.20139,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.64694444,39.43388889,231055578,{7F92A8B1-DA7D-4B71-9B3C-D192ED06A781},,,2023/03/29 11:10:59+00,Lime Creek,,2003,2003-COWRF-000 ,046, ,0215,2003/10/22 00:00:01+00,A,0.1,Camping, ,24,2003/10/22 19:10:01+00,USFS,COWRF,USFS,COWRF,39.43389,-106.64694,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.05694444,39.4975,231055579,{426C3525-DA8E-4DA9-9BDC-56FB822356A8},,,2023/03/29 11:10:56+00,Red Table,,2012,2012-COWRF-00040,026,40,0215,2012/07/20 00:00:01+00,A,0.2,Lightning, ,24,2012/07/22 21:30:01+00,County,COGFX,County,COGFX,39.4975,-107.05694,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.20527778,39.70388889,231055580,{2AD93E9F-71AA-48E1-8D1B-1643715259DC},,,2023/03/29 11:10:56+00,Tree,,2011,2011-COWRF-000454,039,454,0215,2011/10/31 00:00:01+00,A,0.1,Lightning,This fire was natural out and no responded to the fire.,24,2011/11/22 13:00:01+00,USFS,COWRF,USFS,COWRF,39.70389,-107.20528,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.35138889,39.63333333,231055581,{684A0FE4-587D-49B2-86FC-27F1F4074C36},,,2023/03/29 11:10:59+00,Spradle,,2000,2000-COWRF-000 ,033, ,0215,2000/09/11 00:00:01+00,A,0.1,Lightning, ,24,2000/09/12 12:53:01+00,USFS,COWRF,USFS,COWRF,39.63333,-106.35139,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.17555556,39.70361111,231055582,{877C6A0C-6B53-4127-9BE1-483635DFF778},,,2023/03/29 11:10:56+00,Willow Peak,,2012,2012-COWRF-000312,009,312,0215,2012/07/02 00:00:01+00,A,0.1,Lightning,"NFDRS Fuel model was not reported, selected ""H"" due to Spruce/Mixed fuel types.",24,2012/07/04 18:00:01+00,USFS,COWRF,USFS,COWRF,39.70361,-107.17556,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-105.9,39.6,231055583,{6E31B971-A8E0-475A-83F4-A14AF1D0937E},,,2023/03/29 11:10:56+00,Snake River,,1998,1998-COWRF-000 ,008, ,0215,1998/07/20 00:00:01+00,A,0.1,Equipment, ,24,1998/07/20 20:28:01+00,USFS,COWRF,USFS,COWRF,39.6,-105.9,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.8,39.47166667,231055584,{81DAE1ED-23BC-4CA2-95A0-5BA9347886C9},,,2023/03/29 11:10:56+00, ,,1993,1993-COWRF-000 ,027, ,0215,1993/10/04 00:00:01+00,B,0.5,Camping, ,24,1993/10/07 11:00:01+00,USFS,COWRF,USFS,COWRF,39.47167,-106.8,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.67805556,39.51027778,231055585,{7182699B-D40A-45D7-ADEF-B82051CD1333},,,2023/03/29 11:10:56+00,Mcginley,,2010,2010-COWRF-000144,017,144,0215,2010/06/20 00:00:01+00,A,0.1,Camping, ,24,2010/06/20 17:17:01+00,USFS,COWRF,USFS,COWRF,39.51028,-106.67806,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.6,39.665,231055586,{904AE6E9-3E75-4685-BB1B-1E4CDF3E3BAC},,,2023/03/29 11:10:56+00,Beard Creek,,2013,2013-COWRF-000426,020,426,0215,2013/08/20 00:00:01+00,A,0.1,Lightning, ,24,2013/08/27 14:45:01+00,USFS,COWRF,USFS,COWRF,39.665,-106.6,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.42138889,39.34,231055587,{8B18600F-3C50-4662-81DD-067861AF9D06},,,2023/03/29 11:10:56+00,Log Gulch,,2013,2013-COWRF-000416,029,416,0215,2013/08/18 00:00:01+00,B,2,Lightning, ,24,2013/08/27 16:16:01+00,USFS,COWRF,USFS,COWRF,39.34,-107.42139,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.55,39.85,231055588,{8D6D6962-8ADF-4C86-8436-BDD810E3D207},,,2023/03/29 11:10:56+00,South Park,,2001,2001-COWRF-000 ,015, ,0215,2001/07/13 00:00:01+00,A,0.1,Lightning, ,24,2001/07/14 18:54:01+00,USFS,COWRF,USFS,COWRF,39.85,-107.55,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.42333333,39.70666667,231055589,{035097DF-2BAC-4944-BA2D-A002D80C91C3},,,2023/03/29 11:10:59+00,Piney Creek,,1999,1999-COWRF-000 ,012, ,0215,1999/08/15 00:00:01+00,A,0.1,Camping, ,24,1999/08/15 17:08:01+00,USFS,COWRF,USFS,COWRF,39.70667,-106.42333,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.27583333,40.02416667,231055590,{96B006A5-DEAC-43F3-8B6E-D145142C5668},522893E2-F500-4C18-9077-9D4D32487004,,2023/03/29 11:10:56+00,Himes Peak,,2017,2017-COWRF-000451,029,451,0215,2017/09/01 14:16:01+00,D,112,Lightning,,24,2017/09/11 18:00:01+00,USFS,COWRF,USFS,COWRF,40.02417,-107.27583,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.53333333,39.51666667,231055591,{06BEE4B5-889F-4050-984B-71DB8489BA5F},,,2023/03/29 11:10:56+00, ,,1991,1991-COWRF-000 ,033, ,0215,1991/10/21 00:00:01+00,B,0.6,Camping, ,24,1991/10/25 19:00:01+00,USFS,COWRF,USFS,COWRF,39.51667,-107.53333,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.0038,39.618133,231055592,{7DC7BA53-CE5C-4924-89E7-CC378FC7DA53},E7897D45-3BEE-48F0-9D1F-4EADCD7044BA,,2024/03/27 14:21:08+00,Cemetery Trail ,,2022,2022-COWRF-220257,,220257,0215,2022/09/09 04:44:01+00,B,0.5,Other Natural Cause,,24,2022/09/13 18:14:01+00,USFS,COWRF,USFS,COWRF,39.61813,-106.0038,WF,Ignition,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.47277778,39.70694444,231055593,{B40D0CCC-1645-497E-84DC-01124F087BA1},0CBAA4D0-78A2-4350-B5E8-F3225CF30FFC,,2023/03/29 11:10:56+00,Dickson Creek,,2016,2016-COWRF-000340,012,340,0215,2016/07/17 00:00:01+00,A,0.1,Camping, ,24,2016/07/17 21:50:01+00,USFS,COWRF,USFS,COWRF,39.70694,-106.47278,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.52972222,39.86277778,231055594,{5BB3D8BB-846B-4C9D-B085-F24C868D5B93},,,2023/03/29 11:10:56+00,Lower South Fork,,2009,2009-COWRF-000433,039,433,0215,2009/08/24 00:00:01+00,A,0.1,Undetermined, ,24,2009/10/15 17:00:01+00,USFS,COWRF,USFS,COWRF,39.86278,-107.52972,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.645,39.805,231055595,{CF2B4BF6-8748-412C-96E5-6B8ED4D2BF40},,,2023/03/29 11:10:56+00,Mud Springs,,1999,1999-COWRF-000 ,024, ,0215,1999/10/21 00:00:01+00,A,0.1,Camping, ,24,1999/10/24 11:30:01+00,USFS,COWRF,USFS,COWRF,39.805,-107.645,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.81972222,39.55027778,231055596,{FCD118D8-37BF-452B-88DD-61D437BA3EF8},,,2023/03/29 11:10:56+00,Wolverton Spring,,2014,2014-COWRF-000116,008,116,0215,2014/06/29 00:00:01+00,A,0.1,Camping, ,24,2014/06/29 15:00:01+00,USFS,COWRF,USFS,COWRF,39.55028,-106.81972,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-105.93166667,39.61166667,231055597,{873980EA-9C20-4841-A4C5-A9C1586327CE},,,2023/03/29 11:10:59+00,Crowning Duff,,1995,1995-COWRF-000 ,011, ,0215,1995/08/17 00:00:01+00,A,0.1,Camping, ,24,1995/08/18 19:00:01+00,USFS,COWRF,USFS,COWRF,39.61167,-105.93167,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.435,39.40333333,231055598,{C79363A0-EC2E-4281-A972-7DCFFA325594},,,2023/03/29 11:10:59+00, ,,1986,1986-COWRF-000 ,009, ,0215,1986/07/28 00:00:01+00,A,0.1,Camping, ,24,1986/07/29 11:00:01+00,USFS,COWRF,USFS,COWRF,39.40333,-106.435,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107,39.11666667,231055599,{8B84A548-B51A-4A29-AF62-755B8E23C62D},,,2023/03/29 11:10:56+00, ,,1991,1991-COWRF-000 ,007, ,0215,1991/07/02 00:00:01+00,A,0.1,Camping, ,24,1991/07/02 16:02:01+00,USFS,COWRF,USFS,COWRF,39.11667,-107,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.100210351,39.639946328,231055600,{9EED466D-C06E-4BE8-887B-0B9608776F29},DD4D691C-2FE4-4101-8EF4-9C40A3CF4E4D,,2024/03/27 14:21:08+00,Cookshack,,2020,2020-COWRF-000371,,371,0215,2020/08/17 09:32:01+00,A,0.1,Camping,,24,2020/08/17 13:30:01+00,USFS,COWRF,USFS,COWRF,39.63995,-106.10021,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.6,39.8,231055601,{19671325-F886-4E5A-A4A1-11CE31053595},,,2023/03/29 11:10:59+00, ,,1988,1988-COWRF-000 ,028, ,0215,1988/09/03 00:00:01+00,A,0.1,Camping, ,24,1988/09/03 16:01:01+00,USFS,COWRF,USFS,COWRF,39.8,-107.6,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107,39.11666667,231055602,{427A1132-DC12-49D1-BDEF-5F8D14F98EF1},,,2023/03/29 11:10:59+00, ,,1991,1991-COWRF-000 ,005, ,0215,1991/06/28 00:00:01+00,A,0.1,Camping, ,24,1991/06/28 16:01:01+00,USFS,COWRF,USFS,COWRF,39.11667,-107,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.579010469,39.729346306,231055603,{57A7697D-05A4-4141-97B4-B272F76A1F30},9C4F40CC-FEF6-450F-BF1F-E7A0C2A0A64C,,2024/03/27 14:21:08+00,Rock,,2021,2021-COWRF-210426,,210426,0215,2021/10/02 15:01:01+00,A,0.1,Camping,,24,2021/10/02 18:45:01+00,USFS,COWRF,USFS,COWRF,39.72934,-106.5664,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-105.91666667,39.6,231055604,{FCFA5F85-24E1-4643-A181-CF3C2E56E9EE},,,2023/03/29 11:10:59+00, ,,1990,1990-COWRF-000 ,010, ,0215,1990/07/02 00:00:01+00,A,0.1,Undetermined, ,24,1990/07/02 16:00:01+00,USFS,COWRF,USFS,COWRF,39.6,-105.91667,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.27388889,39.62916667,231055605,{4AB8B5C3-6328-4DDC-BA74-DD56F564E3E6},D88D746C-29C0-48CC-81AD-8A6CA51B442C,,2024/03/27 14:21:08+00,Gore,,2018,2018-COWRF-000144,005,144,0215,2018/06/11 11:16:01+00,A,0.25,Camping,,24,2018/06/11 11:16:01+00,USFS,COWRF,USFS,COWRF,39.62917,39.62917,WF,General,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.73916667,39.86583333,231055606,{6F403C18-8128-4F6B-BA07-A0F1BD568416},,,2023/03/29 11:10:56+00,4 Mile,,2013,2013-COWRF-000483,026,483,0215,2013/09/07 00:00:01+00,A,0.1,Lightning, ,24,2013/09/07 17:50:01+00,USFS,COWRF,USFS,COWRF,39.86583,-107.73917,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.56388889,39.75888889,231055607,{29455869-BF63-40FD-9053-8352ADC47614},,,2023/03/29 11:10:56+00,Cow Camp,,2000,2000-COWRF-000 ,021, ,0215,2000/07/24 00:00:01+00,B,0.3,Lightning, ,24,2000/07/25 17:16:01+00,USFS,COWRF,USFS,COWRF,39.75889,-107.56389,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.818393494,39.483389257,231055608,{244E994F-F644-4E72-AC0A-9F4F1433AA44},F1072777-567A-4632-9D28-2E671092DA3F,,2024/03/27 14:21:08+00,Bear Creek,,2023,2023-COWRF-230276,,230276,215,2023/08/12 16:00:00+00,A,0.1,3,33,02,2023/08/12 17:30:00+00,USFS,COWRF,USFS,COWRF,39.48338,-106.81838,WF,FI,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.28666667,39.775,231055609,{74F68962-284C-430C-9E36-DCE6625719E1},,,2023/03/29 11:10:59+00, ,,1992,1992-COWRF-000 ,019, ,0215,1992/08/02 00:00:01+00,A,0.1,Lightning, ,24,1992/08/04 18:00:01+00,USFS,COWRF,USFS,COWRF,39.775,-107.28667,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.395,39.55666667,231055610,{E62CB217-1D5D-4988-8201-3EB5890F5702},,,2023/03/29 11:10:56+00,Two Elk Too,,1994,1994-COWRF-000 ,061, ,0215,1994/06/18 00:00:01+00,A,0.2,Camping, ,24,1994/06/18 21:00:01+00,USFS,COWRF,USFS,COWRF,39.55667,-106.395,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.5866,39.66561,231055611,{907F592C-C895-4408-B640-3AC8BAB2FF27},29805947-B28B-4D55-9A22-F4209B079A4C,,2024/03/27 14:21:08+00,Berry,,2022,2022-COWRF-220168,,220168,0215,2022/07/20 21:21:08+00,A,0.1,Other Natural Cause,,24,2022/07/21 17:20:01+00,USFS,COWRF,USFS,COWRF,39.66188,-106.5978,WF,Ignition,Y,Yes,0215,2024/09/24 04:01:16+00,24000,
-105.97611111,39.59916667,231055612,{665889B2-9756-422C-ACCC-6AF65251D3CF},0E7F67F7-6D00-4094-BC1E-E23F5F0EBBD6,,2023/03/29 11:10:59+00,Keystone Gulch,,2017,2017-COWRF-000418,023,418,0215,2017/08/19 12:21:01+00,A,0.1,Camping,,24,2017/08/19 15:00:01+00,USFS,COWRF,USFS,COWRF,39.59917,-105.97611,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-106.14666667,39.58833333,231055613,{0AD96D2B-6BD3-4459-BF26-0678C6E5FBC1},,,2023/03/29 11:10:56+00,Meadow Creek,,1997,1997-COWRF-000 ,005, ,0215,1997/07/06 00:00:01+00,A,0.1,Camping, ,24,1997/07/07 15:30:01+00,USFS,COWRF,USFS,COWRF,39.58833,-106.14667,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
-107.11833333,39.03333333,231055614,{0AED2287-773A-4D2E-B02D-14CD19312E8A},,,2023/03/29 11:10:56+00, ,,1988,1988-COWRF-000 ,007, ,0215,1988/07/11 00:00:01+00,A,0.2,Lightning, ,24,1988/07/13 15:00:01+00,USFS,COWRF,USFS,COWRF,39.03333,-107.11833,WF,General,N,Yes,0215,2024/09/24 04:01:16+00,24000,
